Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
39826,0.39,Premium,G,VS1,62.6,58.0,1097,4.7,4.66,2.93
8362,1.01,Good,E,SI1,64.1,62.0,4399,6.19,6.26,3.99
50685,0.62,Good,D,VS2,58.9,64.0,2288,5.62,5.55,3.29
23813,1.51,Premium,E,SI1,63.0,58.0,11873,7.33,7.27,4.6
48063,0.55,Ideal,D,VS2,61.8,54.0,1928,5.26,5.29,3.26
9024,1.04,Ideal,H,SI1,61.9,57.0,4515,6.49,6.46,4.01
50144,0.75,Premium,E,SI2,61.9,55.0,2214,5.89,5.84,3.63
38044,0.5,Ideal,G,SI2,61.2,56.0,1011,5.13,5.17,3.15
16991,1.01,Premium,E,VS2,62.0,59.0,6787,6.46,6.44,4.0
42396,0.53,Premium,E,SI1,62.3,60.0,1307,5.27,5.17,3.25
47832,0.57,Very Good,D,SI1,59.8,60.0,1906,5.4,5.34,3.21
17396,0.32,Ideal,D,SI2,62.4,54.0,612,4.4,4.38,2.74
47789,0.52,Ideal,E,VS2,60.5,56.0,1897,5.27,5.21,3.17
29344,0.31,Ideal,G,VS2,61.6,55.0,698,4.39,4.37,2.7
45735,0.52,Ideal,H,VS1,61.0,56.0,1699,5.15,5.23,3.17
49386,0.62,Premium,E,VS2,60.0,59.0,2102,5.58,5.56,3.34
29677,0.28,Very Good,E,VVS1,62.1,57.0,707,4.17,4.21,2.6
33067,0.32,Ideal,H,IF,61.2,57.0,814,4.41,4.44,2.71
25848,1.52,Ideal,F,VS2,62.5,55.0,14915,7.42,7.31,4.6
37834,0.33,Ideal,D,VS2,60.9,55.0,1002,4.5,4.46,2.73
46325,0.51,Ideal,G,VS1,61.8,60.0,1757,5.08,5.12,3.15
49321,0.51,Ideal,F,VVS2,61.2,56.0,2093,5.17,5.19,3.17
19689,0.3,Ideal,G,VS1,63.1,55.0,624,4.25,4.31,2.7
34590,0.31,Ideal,F,VS1,62.1,56.0,872,4.35,4.32,2.69
32367,0.32,Ideal,E,VVS2,62.0,54.0,790,4.41,4.43,2.74
26438,2.02,Ideal,H,SI2,63.0,57.0,15974,8.01,8.06,5.06
35709,0.3,Premium,D,VS2,60.7,60.0,911,4.37,4.33,2.64
9506,1.2,Premium,J,VS2,61.8,59.0,4611,6.84,6.76,4.2
20938,1.05,Ideal,E,VVS2,62.4,56.0,9146,6.52,6.49,4.06
34735,0.37,Ideal,E,VS1,61.2,56.0,876,4.64,4.67,2.85
51725,0.7,Ideal,D,SI2,60.3,56.0,2401,5.73,5.77,3.47
5542,0.71,Ideal,D,VVS2,61.3,57.0,3856,5.7,5.81,3.53
9859,1.02,Very Good,F,SI1,63.5,57.0,4678,6.4,6.35,4.05
44580,0.53,Very Good,G,VS1,63.0,58.0,1607,5.15,5.17,3.25
16992,1.01,Ideal,E,VS2,61.9,55.0,6787,6.44,6.38,3.97
4507,0.91,Very Good,E,SI2,62.5,59.0,3632,6.16,6.23,3.87
28523,0.41,Ideal,J,VS1,62.0,53.6,674,4.75,4.79,2.96
47653,0.23,Ideal,D,VVS2,62.1,57.0,530,3.92,3.97,2.45
48444,0.51,Ideal,G,VVS2,62.6,57.0,1974,5.12,5.1,3.2
49511,0.7,Good,F,SI1,63.8,58.0,2121,5.56,5.67,3.58
41192,0.59,Ideal,I,SI2,62.8,57.0,1202,5.33,5.37,3.36
10615,1.01,Ideal,F,SI1,62.3,57.0,4829,6.4,6.44,4.0
12633,1.0,Premium,F,SI1,60.3,58.0,5292,6.47,6.43,3.89
50843,0.7,Good,D,SI2,58.5,65.0,2310,5.79,5.76,3.38
20091,1.06,Ideal,E,VS1,62.1,57.0,8567,6.52,6.49,4.04
10221,1.01,Very Good,H,SI1,62.7,58.0,4743,6.36,6.34,3.98
51349,0.75,Fair,F,SI1,64.5,60.0,2363,5.65,5.54,3.61
9002,0.91,Good,E,SI1,63.1,58.0,4512,6.12,6.17,3.88
40203,0.5,Very Good,F,SI1,60.0,54.0,1122,5.13,5.2,3.1
46122,0.52,Premium,E,VS2,62.8,55.0,1743,5.15,5.11,3.22
37208,0.34,Ideal,G,IF,61.0,55.0,974,4.51,4.54,2.76
16738,0.41,Good,I,SI1,63.8,57.0,611,4.67,4.7,2.99
7620,1.01,Very Good,D,SI2,61.8,57.0,4260,6.42,6.47,3.98
39163,0.35,Ideal,E,VS1,62.3,56.0,1063,4.52,4.5,2.81
20623,1.5,Good,I,VS2,61.3,61.0,8920,7.31,7.38,4.5
53076,0.89,Premium,H,SI2,62.2,59.0,2610,6.17,6.15,3.83
17072,1.01,Ideal,E,VS2,60.5,60.0,6806,6.46,6.47,3.91
19343,1.06,Premium,E,VS1,63.0,58.0,8044,6.49,6.46,4.08
38778,0.31,Ideal,F,IF,62.1,55.0,1046,4.35,4.34,2.7
8523,1.04,Good,F,SI2,63.1,60.0,4427,6.35,6.42,4.03
20099,1.51,Ideal,I,SI1,62.8,54.0,8574,7.31,7.27,4.58
10624,1.07,Premium,H,VS2,58.9,58.0,4830,6.7,6.65,3.93
44587,0.53,Ideal,E,VS2,60.9,59.0,1607,5.17,5.21,3.16
43512,0.51,Good,D,SI1,63.3,57.0,1423,5.06,5.09,3.21
4584,0.82,Ideal,G,VS1,61.5,56.0,3652,6.01,6.05,3.71
10343,1.06,Very Good,G,SI2,61.0,57.0,4769,6.58,6.61,4.02
19666,1.2,Ideal,H,VS1,61.6,57.0,8275,6.82,6.85,4.21
34113,0.31,Ideal,D,VVS2,61.0,56.0,853,4.37,4.39,2.67
18589,1.56,Very Good,I,SI1,62.9,58.0,7584,7.31,7.35,4.61
3173,0.72,Very Good,F,VVS2,63.4,56.0,3338,5.68,5.71,3.61
14324,1.19,Premium,H,SI1,62.7,56.0,5802,6.76,6.7,4.22
4493,1.0,Ideal,I,SI2,58.8,55.0,3629,6.53,6.46,3.82
27473,2.21,Ideal,G,SI2,60.2,60.0,18128,8.38,8.47,5.07
37845,0.33,Ideal,D,VS2,61.9,56.0,1002,4.44,4.42,2.74
31826,0.34,Premium,H,VVS1,61.2,60.0,775,4.46,4.5,2.74
6971,1.0,Fair,H,SI1,56.3,63.0,4150,6.63,6.61,3.73
8602,1.03,Good,D,SI1,64.3,58.0,4441,6.31,6.28,4.05
53465,0.7,Premium,E,SI1,60.7,58.0,2679,5.73,5.74,3.48
5606,1.01,Fair,D,SI2,64.7,57.0,3871,6.31,6.27,4.07
39996,0.41,Ideal,F,VS2,62.6,57.0,1107,4.79,4.76,2.99
1282,0.81,Ideal,H,SI1,62.3,58.0,2951,5.95,5.96,3.71
17002,1.01,Ideal,F,VS2,61.9,55.0,6787,6.47,6.45,4.0
26426,2.01,Very Good,I,VVS2,63.5,58.0,15952,7.92,7.82,5.0
30139,0.32,Premium,G,VS2,62.6,59.0,720,4.36,4.33,2.72
37981,0.51,Very Good,H,SI1,61.2,55.0,1008,5.19,5.21,3.18
49739,0.77,Very Good,J,VS2,62.9,58.0,2155,5.83,5.87,3.68
39463,0.53,Ideal,F,SI2,62.2,53.0,1078,5.19,5.22,3.24
32053,0.35,Ideal,D,SI1,61.5,56.0,780,4.54,4.57,2.8
48041,0.51,Premium,G,VVS1,60.2,58.0,1925,5.2,5.24,3.14
1754,0.72,Very Good,G,VVS2,60.4,58.0,3043,5.77,5.82,3.5
41063,0.5,Good,D,SI1,64.1,56.0,1190,5.03,4.98,3.21
41785,0.54,Very Good,H,SI1,61.0,57.0,1248,5.22,5.27,3.2
31942,0.3,Ideal,F,VS2,61.3,55.0,776,4.32,4.3,2.64
14714,0.3,Very Good,H,VVS2,63.0,56.0,605,4.23,4.28,2.68
33640,0.38,Premium,G,VS1,61.9,59.0,833,4.63,4.67,2.88
24768,1.7,Premium,I,VVS2,61.7,57.4,13127,7.62,7.67,4.71
46566,0.53,Ideal,D,VS2,60.9,57.0,1783,5.17,5.24,3.17
15579,1.06,Ideal,F,SI1,61.7,55.1,6249,6.56,6.58,4.06
8108,1.02,Very Good,H,SI1,62.8,59.0,4348,6.33,6.38,3.99
8118,0.9,Ideal,D,SI1,61.6,56.0,4351,6.19,6.21,3.82
19941,1.06,Ideal,G,VVS1,61.6,57.0,8488,6.53,6.55,4.03
44321,0.33,Premium,H,VS2,61.7,59.0,521,4.39,4.42,2.72
50595,0.81,Very Good,J,VS2,60.4,59.0,2283,6.04,6.11,3.67
42105,0.85,Fair,H,I1,71.2,54.0,1274,5.77,5.65,4.07
49623,0.3,Ideal,I,VS2,62.6,56.0,540,4.31,4.29,2.69
30663,0.4,Premium,F,SI1,62.5,59.0,737,4.67,4.71,2.93
45105,0.59,Ideal,H,VS2,62.2,59.0,1648,5.38,5.34,3.33
53089,0.7,Ideal,D,SI1,62.5,56.0,2612,5.67,5.73,3.56
39111,0.41,Ideal,G,VS2,59.8,57.0,1061,4.85,4.81,2.89
5368,0.92,Very Good,G,SI1,61.5,60.0,3817,6.19,6.26,3.83
52429,0.7,Very Good,I,VVS1,61.2,58.0,2513,5.65,5.72,3.48
30116,0.32,Premium,G,VS2,61.5,60.0,720,4.42,4.4,2.71
48637,0.37,Ideal,I,VS2,61.5,56.0,537,4.6,4.63,2.84
34146,0.33,Ideal,H,VVS2,62.2,56.0,854,4.46,4.44,2.77
12133,1.08,Premium,H,SI1,62.6,58.0,5171,6.56,6.53,4.1
30239,0.33,Ideal,E,VS2,61.6,57.0,723,4.44,4.46,2.74
11057,0.31,Ideal,G,VS1,61.6,55.0,596,4.37,4.4,2.7
6754,1.02,Premium,H,SI1,61.8,56.0,4102,6.47,6.42,3.98
51837,0.72,Ideal,F,SI2,61.2,54.0,2422,5.81,5.86,3.57
16555,1.02,Ideal,H,VVS2,62.0,56.0,6613,6.42,6.45,3.99
46054,0.51,Ideal,E,SI1,61.7,56.0,1732,5.13,5.17,3.18
41243,0.3,Fair,D,IF,60.5,57.0,1208,4.47,4.35,2.67
36434,0.31,Ideal,D,VS2,61.8,57.0,942,4.38,4.36,2.7
21202,1.51,Premium,I,SI1,61.7,60.0,9344,7.31,7.27,4.5
7435,0.8,Premium,E,VVS2,62.9,59.0,4229,5.95,5.88,3.72
5335,0.9,Very Good,H,VS2,61.6,63.0,3810,6.14,6.1,3.77
43355,0.63,Ideal,G,SI2,62.8,56.3,1407,5.34,5.54,3.42
28897,0.3,Good,G,VVS2,63.3,57.0,684,4.23,4.27,2.69
41612,0.27,Very Good,G,VVS2,62.1,56.0,504,4.14,4.18,2.58
37023,0.33,Premium,G,VVS2,61.7,59.0,965,4.42,4.39,2.72
50467,0.72,Ideal,I,VS1,62.3,55.0,2265,5.79,5.69,3.58
35251,0.3,Ideal,E,VVS1,61.2,57.0,895,4.33,4.36,2.66
30931,0.26,Ideal,H,VS1,61.8,56.0,448,4.12,4.14,2.55
25519,2.0,Ideal,J,VS2,61.0,57.0,14323,8.08,8.13,4.94
3721,0.3,Very Good,E,VS1,63.0,57.0,568,4.25,4.29,2.69
1619,0.81,Ideal,E,SI2,61.8,56.0,3013,6.0,5.97,3.7
23537,1.51,Premium,H,VS2,62.3,59.0,11540,7.32,7.28,4.55
47946,0.59,Ideal,G,VS1,61.1,58.0,1916,5.39,5.41,3.3
6934,1.32,Fair,H,I1,65.8,55.0,4140,6.87,6.83,4.51
32621,0.3,Ideal,I,VS1,62.5,54.0,457,4.3,4.34,2.7
31094,0.33,Ideal,G,VVS2,62.7,55.0,752,4.41,4.46,2.78
52837,0.71,Very Good,E,SI1,59.7,58.0,2574,5.76,5.8,3.45
6876,1.01,Good,J,VS1,60.4,64.0,4129,6.48,6.44,3.9
10576,1.02,Premium,H,SI1,58.3,59.0,4819,6.68,6.59,3.87
9996,1.0,Very Good,E,SI2,63.5,56.0,4704,6.38,6.31,4.03
446,0.78,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64
42121,0.5,Good,F,VS2,57.8,63.0,1279,5.2,5.15,2.99
41387,0.42,Ideal,F,VVS2,61.3,57.0,1221,4.82,4.8,2.95
20121,1.58,Premium,I,VS2,59.4,61.0,8583,7.66,7.63,4.54
35439,0.32,Ideal,E,VS2,62.0,54.0,900,4.41,4.37,2.72
12921,1.2,Premium,H,SI2,62.0,58.0,5376,6.91,6.76,4.24
43356,0.44,Good,G,IF,58.5,61.0,1407,4.99,5.03,2.93
16937,1.2,Ideal,G,SI1,61.8,59.0,6762,6.77,6.8,4.19
9283,1.01,Very Good,E,SI2,60.9,58.0,4566,6.45,6.49,3.94
24719,0.38,Very Good,E,SI1,58.3,61.0,640,4.75,4.86,2.8
27344,2.2,Ideal,I,SI1,61.7,55.0,17895,8.37,8.41,5.18
50238,0.71,Ideal,I,VS2,62.3,59.0,2233,5.68,5.71,3.55
44659,0.35,Ideal,D,SI2,61.8,57.0,522,4.53,4.57,2.81
42082,0.53,Premium,G,SI1,61.0,59.0,1273,5.25,5.21,3.19
17700,1.01,Very Good,G,VVS2,62.5,54.0,7137,6.38,6.41,4.0
43481,0.7,Fair,G,SI2,69.3,60.0,1420,5.41,5.35,3.72
8540,0.91,Very Good,H,VS2,60.8,58.0,4430,6.21,6.25,3.79
7472,0.71,Premium,D,VVS1,59.2,59.0,4234,5.88,5.84,3.47
47343,0.5,Premium,D,VS2,61.2,60.0,1845,5.12,5.08,3.12
39366,0.5,Very Good,I,SI1,63.4,62.0,1073,5.0,4.95,3.15
24559,1.59,Very Good,D,VS2,61.4,60.0,12846,7.47,7.6,4.63
16570,1.01,Ideal,G,VS1,61.2,57.0,6618,6.47,6.41,3.94
51231,0.7,Fair,E,VS2,65.6,61.0,2352,5.62,5.47,3.64
38701,0.37,Ideal,E,VS2,62.3,56.0,1041,4.59,4.56,2.85
5421,0.91,Premium,F,SI2,62.5,56.0,3822,6.21,6.15,3.86
40248,0.5,Good,F,SI1,63.7,61.0,1125,5.02,4.99,3.19
20148,1.0,Premium,F,VVS2,61.3,55.0,8602,6.44,6.41,3.94
6931,1.01,Good,F,SI2,64.9,60.0,4140,6.2,6.25,4.04
36770,0.34,Ideal,F,VS1,62.2,56.0,956,4.47,4.44,2.77
39850,0.38,Ideal,E,VVS2,62.0,57.0,1100,4.61,4.62,2.86
37763,0.34,Ideal,F,IF,61.8,55.0,999,4.49,4.51,2.78
33633,0.37,Premium,E,SI1,60.6,54.0,833,4.68,4.63,2.82
23888,2.15,Premium,G,SI2,61.2,58.0,11985,8.42,8.3,5.1
33200,0.3,Premium,G,VVS2,62.9,58.0,819,4.29,4.26,2.69
6587,1.01,Ideal,H,SI2,60.7,59.0,4078,6.47,6.45,3.92
35520,0.43,Ideal,F,VS2,61.1,56.0,905,4.88,4.91,2.99
35452,0.32,Ideal,E,VS2,62.0,55.0,900,4.38,4.36,2.71
11943,1.01,Fair,F,SI1,65.0,61.0,5131,6.29,6.23,4.07
47233,0.71,Fair,I,VS2,61.6,67.0,1840,5.76,5.61,3.5
28607,0.3,Premium,E,SI1,61.3,60.0,675,4.31,4.27,2.63
1128,0.73,Premium,G,VVS2,62.2,56.0,2919,5.79,5.75,3.59
21980,1.0,Premium,D,VVS2,61.6,60.0,10046,6.41,6.36,3.93
42397,0.61,Premium,D,SI2,60.8,57.0,1308,5.48,5.4,3.31
7445,0.9,Premium,F,SI1,59.9,59.0,4232,6.26,6.29,3.76
4221,1.0,Good,D,SI2,64.0,59.0,3569,6.24,6.29,4.01
9646,1.01,Ideal,I,SI1,60.3,58.0,4641,6.5,6.56,3.94
46436,0.54,Good,E,VS2,60.2,61.0,1771,5.27,5.32,3.19
32365,0.35,Very Good,E,VS1,59.7,59.0,790,4.59,4.62,2.75
28258,0.33,Premium,F,VS2,62.2,58.0,666,4.43,4.44,2.76
19011,1.12,Premium,G,VS1,62.2,59.0,7827,6.61,6.58,4.1
13987,1.16,Ideal,G,SI2,61.6,55.0,5695,6.74,6.77,4.16
37822,0.31,Ideal,E,IF,61.3,58.0,1002,4.37,4.4,2.69
10865,1.01,Ideal,E,SI2,62.2,56.0,4875,6.45,6.42,4.0
10719,0.31,Ideal,D,SI2,62.3,56.0,593,4.38,4.35,2.72
24525,1.9,Premium,F,SI2,62.9,61.0,12812,7.78,7.73,4.88
37414,0.38,Premium,G,VS2,60.4,57.0,983,4.7,4.67,2.83
51318,0.31,Ideal,H,VS1,61.1,57.0,544,4.35,4.39,2.67
30452,0.3,Ideal,F,VS1,61.3,55.0,731,4.36,4.32,2.66
32722,0.31,Premium,F,VS2,62.7,59.0,802,4.34,4.3,2.71
15460,1.21,Very Good,G,SI1,62.2,60.0,6190,6.71,6.73,4.18
47478,0.71,Very Good,J,SI1,59.1,61.0,1861,5.82,5.85,3.45
210,0.74,Ideal,E,SI1,61.7,56.0,2779,5.84,5.8,3.59
11111,1.08,Very Good,I,SI1,62.2,57.0,4933,6.57,6.54,4.08
2405,0.67,Very Good,G,VVS1,62.0,56.0,3178,5.6,5.62,3.48
26787,2.03,Premium,E,SI1,62.9,57.0,16629,8.04,7.98,5.04
53321,0.8,Very Good,F,SI2,61.5,56.0,2652,5.93,5.98,3.66
30490,0.31,Premium,D,SI1,62.2,52.0,732,4.37,4.34,2.71
39277,0.34,Ideal,H,SI1,60.7,56.0,490,4.52,4.58,2.76
47586,0.58,Ideal,H,VS2,61.8,55.0,1876,5.36,5.39,3.32
25648,1.97,Premium,F,SI2,61.1,58.0,14542,8.11,8.05,4.94
43939,0.3,Good,D,SI1,63.4,54.0,515,4.27,4.31,2.72
12715,0.26,Ideal,E,VVS2,62.0,56.0,599,4.1,4.13,2.55
3244,0.71,Ideal,E,VS1,62.4,57.0,3354,5.67,5.71,3.55
41125,0.6,Premium,D,SI2,62.0,57.0,1196,5.43,5.35,3.34
36048,0.31,Ideal,E,VVS1,61.8,56.0,924,4.34,4.36,2.69
6801,0.98,Ideal,G,SI2,62.9,57.0,4116,6.33,6.29,3.97
1500,0.69,Very Good,F,VVS2,61.5,60.0,2993,5.64,5.67,3.48
36213,0.36,Premium,G,VS1,61.7,59.0,932,4.59,4.55,2.82
32520,0.35,Ideal,G,VVS2,61.0,57.0,798,4.54,4.58,2.78
51648,0.26,Very Good,G,VVS1,61.2,56.0,545,4.1,4.13,2.52
36010,0.39,Good,F,SI1,63.6,58.0,921,4.65,4.6,2.94
34915,0.34,Ideal,F,VS2,62.9,55.0,880,4.48,4.46,2.81
13281,1.12,Fair,G,VS1,64.8,56.0,5487,6.48,6.52,4.21
45290,0.51,Premium,E,VS2,59.3,58.0,1662,5.23,5.2,3.09
1435,0.7,Good,E,VS1,59.8,62.0,2973,5.74,5.8,3.45
23469,1.5,Premium,H,VS2,61.8,59.0,11464,7.35,7.3,4.53
25405,2.06,Very Good,J,VS2,62.6,58.0,14119,8.05,8.08,5.05
51962,0.3,Ideal,G,VS2,61.6,57.0,545,4.3,4.33,2.66
52155,0.7,Very Good,G,VS1,63.2,58.0,2473,5.61,5.65,3.56
49481,0.78,Good,I,SI1,63.1,56.0,2116,5.82,5.88,3.69
894,0.7,Ideal,F,VS1,62.4,56.0,2874,5.69,5.65,3.54
17049,0.3,Ideal,F,VS1,62.1,55.0,612,4.31,4.35,2.69
53212,0.85,Ideal,H,SI2,61.8,54.0,2635,6.07,6.1,3.76
4805,0.9,Very Good,F,SI1,63.8,54.0,3699,6.09,6.13,3.9
2271,0.7,Ideal,F,VS1,61.2,58.0,3154,5.7,5.73,3.5
33859,0.3,Ideal,E,VS2,60.2,57.0,844,4.38,4.36,2.63
36986,0.38,Ideal,E,VS2,61.9,57.0,963,4.66,4.61,2.87
51257,0.54,Ideal,F,VVS1,60.8,56.0,2356,5.28,5.34,3.23
44655,0.29,Very Good,G,VVS1,62.0,58.0,522,4.19,4.23,2.61
7334,0.9,Very Good,G,VS2,61.0,60.0,4210,6.21,6.24,3.8
43916,0.31,Ideal,H,VS2,61.5,55.2,513,4.36,4.39,2.7
34682,0.33,Ideal,E,VS2,61.6,55.0,873,4.46,4.5,2.76
5387,0.3,Premium,G,SI1,58.8,60.0,574,4.39,4.35,2.57
28828,0.41,Premium,D,SI2,61.9,58.0,683,4.71,4.73,2.92
12224,1.0,Premium,F,SI1,60.7,60.0,5197,6.36,6.4,3.87
30347,0.33,Very Good,D,VS1,60.3,61.0,727,4.48,4.51,2.71
17870,1.5,Very Good,I,SI2,63.4,58.0,7211,7.15,7.21,4.55
5998,1.06,Very Good,H,SI2,62.6,58.0,3958,6.46,6.52,4.06
40115,0.41,Ideal,F,VVS2,60.1,57.0,1115,4.83,4.85,2.91
5265,0.72,Ideal,F,VVS1,61.7,56.0,3795,5.73,5.77,3.55
25350,2.01,Premium,F,SI2,61.3,58.0,14067,8.14,8.07,4.97
26369,0.32,Very Good,F,VS2,59.5,61.0,645,4.42,4.46,2.64
47227,0.59,Very Good,H,VVS2,62.3,55.0,1840,5.42,5.33,3.35
22720,1.67,Premium,I,VS2,61.9,56.0,10736,7.64,7.6,4.72
2165,0.7,Very Good,D,VS2,61.2,60.0,3131,5.73,5.77,3.52
3992,1.06,Very Good,I,SI2,58.4,62.0,3515,6.65,6.7,3.9
19619,1.07,Ideal,G,VVS2,62.4,55.6,8235,6.48,6.55,4.07
15006,1.22,Premium,I,VS2,59.3,59.0,6045,6.96,7.01,4.14
47300,0.3,Very Good,I,SI1,60.5,62.0,394,4.33,4.37,2.63
43591,0.31,Ideal,H,VS2,61.3,56.0,507,4.36,4.38,2.68
27286,2.01,Very Good,E,SI2,59.3,61.0,17759,8.14,8.19,4.84
9803,0.9,Very Good,D,VS2,63.0,62.0,4668,6.06,6.13,3.84
13186,1.04,Very Good,G,VS2,61.4,63.0,5451,6.55,6.51,4.01
18307,1.51,Very Good,I,SI2,60.6,60.2,7441,7.32,7.37,4.45
39680,0.42,Ideal,H,VS1,61.4,56.0,1087,4.85,4.82,2.97
53281,0.3,Good,D,SI1,63.1,55.0,552,4.28,4.31,2.71
28138,0.42,Ideal,J,VS1,61.4,55.0,664,4.83,4.85,2.97
22356,0.31,Premium,H,VS2,62.5,54.0,628,4.39,4.35,2.73
9488,1.01,Very Good,D,SI2,62.7,58.0,4606,6.31,6.39,3.98
27568,2.01,Good,G,SI1,60.1,61.0,18374,8.04,8.12,4.86
21622,1.01,Premium,E,VVS2,62.4,58.0,9711,6.42,6.36,3.99
23119,1.57,Premium,I,VVS2,60.7,58.0,11146,7.54,7.51,4.57
42524,0.4,Premium,F,VVS1,60.2,59.0,1323,4.76,4.74,2.86
19814,1.6,Very Good,F,SI2,60.5,60.0,8377,7.52,7.55,4.56
33433,0.32,Premium,G,VS1,60.6,60.0,828,4.44,4.4,2.68
14261,1.08,Premium,H,VS2,62.9,55.0,5775,6.59,6.54,4.13
11550,1.07,Premium,H,SI1,60.0,60.0,5031,6.61,6.65,3.98
44316,0.34,Very Good,G,SI1,63.4,57.0,521,4.4,4.45,2.81
51777,0.7,Ideal,F,SI1,62.6,55.0,2410,5.67,5.7,3.56
25620,2.06,Premium,I,SI1,60.9,61.0,14488,8.32,8.16,4.99
23726,0.25,Very Good,E,VVS1,62.3,55.0,633,4.04,4.06,2.52
46502,0.46,Good,E,VVS2,60.7,62.0,1778,4.97,5.01,3.03
22728,1.5,Premium,I,VVS2,59.7,60.0,10744,7.62,7.46,4.5
28761,0.31,Ideal,E,VS2,60.9,57.0,680,4.34,4.36,2.65
23401,1.13,Ideal,E,VVS2,60.1,59.0,11387,6.77,6.81,4.08
13171,1.06,Very Good,E,SI1,63.7,55.0,5445,6.45,6.49,4.12
735,0.31,Ideal,I,VVS1,62.7,53.0,557,4.33,4.35,2.72
51970,0.26,Ideal,H,IF,61.2,57.0,545,4.13,4.16,2.53
4693,0.63,Premium,E,VS1,60.5,57.0,3675,5.58,5.53,3.36
41693,0.5,Ideal,G,SI1,62.5,57.0,1240,5.09,5.05,3.17
43447,0.5,Premium,E,SI1,63.0,58.0,1415,5.08,5.04,3.19
30615,0.34,Very Good,F,SI2,61.7,61.0,447,4.44,4.48,2.75
32136,0.3,Ideal,E,VVS2,60.9,57.0,786,4.32,4.35,2.64
12274,0.92,Very Good,E,VS1,61.3,57.0,5210,6.22,6.27,3.83
25705,0.35,Ideal,D,SI1,61.6,57.0,644,4.54,4.55,2.8
33246,0.34,Very Good,F,VVS2,61.0,56.0,825,4.51,4.53,2.76
44012,0.51,Ideal,G,VS2,62.9,54.0,1546,5.12,5.08,3.21
1098,1.0,Fair,I,SI1,66.0,56.0,2912,6.31,6.24,4.13
53314,0.72,Ideal,I,VS2,61.8,56.0,2650,5.72,5.77,3.56
31679,0.26,Premium,E,VVS1,61.8,58.0,769,4.14,4.11,2.55
23076,1.52,Ideal,G,SI1,60.3,57.0,11105,7.47,7.51,4.52
53163,0.72,Ideal,E,SI1,62.0,57.0,2626,5.7,5.75,3.55
43534,0.53,Ideal,H,VS2,61.5,56.0,1427,5.21,5.26,3.22
13455,1.35,Fair,J,SI1,65.2,56.0,5524,6.9,7.02,4.54
11901,1.13,Ideal,E,SI2,61.8,57.0,5120,6.68,6.65,4.12
39784,0.36,Ideal,D,VS2,61.1,57.0,1094,4.62,4.58,2.81
42077,0.34,Ideal,D,VVS1,61.8,54.0,1272,4.49,4.54,2.79
30462,0.44,Ideal,I,VS2,61.9,54.0,732,4.91,4.95,3.05
22036,0.31,Ideal,H,VS2,62.0,57.0,628,4.38,4.33,2.7
44214,0.42,Ideal,G,VVS2,61.7,56.0,1571,4.84,4.88,3.0
18850,1.54,Fair,I,SI2,64.6,56.0,7727,7.3,7.26,4.7
7755,0.98,Fair,G,SI1,64.4,56.0,4281,6.33,6.24,4.03
87,0.24,Premium,H,VVS1,61.2,58.0,554,4.01,3.96,2.44
34858,0.3,Premium,G,VVS2,62.6,58.0,878,4.29,4.27,2.68
14000,1.19,Premium,H,SI1,60.8,59.0,5698,6.87,6.84,4.17
17869,1.24,Good,H,VS2,58.3,58.0,7210,7.09,7.15,4.15
26107,2.01,Good,I,SI1,62.2,61.0,15371,7.94,8.01,4.96
48724,0.52,Premium,G,VVS2,61.1,59.0,2012,5.2,5.15,3.16
51306,0.31,Ideal,H,VS1,61.7,57.0,544,4.32,4.34,2.67
24512,1.53,Ideal,E,SI1,62.3,54.2,12791,7.35,7.38,4.59
12448,1.12,Very Good,D,SI2,59.3,59.0,5243,6.76,6.8,4.02
30380,0.3,Very Good,F,VVS2,59.9,56.0,730,4.38,4.44,2.64
43382,0.5,Good,G,VS2,63.2,57.0,1410,4.99,5.04,3.17
52798,0.7,Good,E,SI1,63.5,58.0,2569,5.62,5.65,3.58
40847,0.46,Premium,E,VS2,58.5,61.0,1173,5.1,5.05,2.97
9941,1.01,Very Good,I,SI1,61.4,62.0,4693,6.39,6.45,3.94
25743,1.51,Ideal,G,VS1,61.1,57.0,14674,7.41,7.38,4.52
1835,0.9,Very Good,J,SI1,63.8,56.0,3061,6.11,6.14,3.91
14342,1.02,Ideal,E,SI1,61.9,55.0,5806,6.49,6.46,4.01
26383,2.04,Ideal,H,SI2,61.2,56.0,15874,8.19,8.25,5.03
22073,1.31,Very Good,E,VS2,63.1,56.0,10094,6.95,6.9,4.37
1468,0.9,Good,E,SI2,58.7,63.0,2982,6.2,6.23,3.65
44469,0.51,Premium,E,SI1,61.5,58.0,1593,5.14,5.11,3.15
40123,0.41,Ideal,F,VVS2,60.6,57.0,1115,4.81,4.86,2.93
8788,1.0,Good,H,SI1,63.9,56.0,4469,6.31,6.28,4.02
29411,0.38,Premium,H,VS2,60.5,59.0,700,4.66,4.69,2.83
28556,0.3,Ideal,H,VS1,61.6,57.0,675,4.33,4.3,2.66
25971,1.51,Ideal,G,VVS2,60.5,56.0,15164,7.42,7.45,4.5
37669,0.42,Premium,E,SI1,62.3,58.0,992,4.81,4.76,2.98
31815,0.43,Premium,D,SI1,61.2,60.0,774,4.8,4.84,2.95
